,identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode,user_type,OS,ratioBuySell
42162,-1129102082534804654,user,Belgique,en,8,9,65,0,0,0.0,7,6,F,2,mrs,True,False,True,True,11,3197,106.57,8.88,be,exclusive_buyer,iOS,inf
42168,2290567950903132694,user,Chypre,en,3,8,2,0,0,0.0,0,1,F,2,mrs,False,False,False,True,514,3197,106.57,8.88,cy,exclusive_buyer,Browser,inf
42180,-5137524325859094268,user,Pays-Bas,en,3,8,2,0,0,0.0,0,1,F,2,mrs,False,False,False,True,296,3197,106.57,8.88,nl,exclusive_buyer,Browser,inf
42223,-4365366722725127600,user,Italie,it,4,10,4,0,0,0.0,2,1,F,3,miss,False,False,False,True,214,3197,106.57,8.88,it,exclusive_buyer,Browser,inf
42233,-8870357068584001496,user,France,fr,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,701,3197,106.57,8.88,fr,exclusive_buyer,Browser,inf
42259,2795910671607199686,user,Danemark,en,4,8,0,0,0,0.0,2,2,M,1,mr,True,False,True,True,107,3197,106.57,8.88,dk,exclusive_buyer,iOS,inf
42288,-876109059455365561,user,Italie,it,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,691,3197,106.57,8.88,it,exclusive_buyer,Browser,inf
42302,4658611809667996310,user,Allemagne,de,5,8,177,0,0,0.0,6,5,F,2,mrs,True,False,True,True,15,3197,106.57,8.88,de,exclusive_buyer,iOS,inf
42304,-6066752972517752177,user,Finlande,en,6,9,111,0,0,0.0,1,5,M,1,mr,True,True,True,True,220,3197,106.57,8.88,fi,exclusive_buyer,Both Apps,inf
42312,-8983347112852161673,user,Italie,it,3,8,17,0,0,0.0,0,1,M,1,mr,False,False,False,False,11,3197,106.57,8.88,it,exclusive_buyer,Browser,inf
42336,2578689580821826562,user,Etats-Unis,en,5,9,28,0,0,0.0,15,2,F,2,mrs,True,True,False,True,25,3197,106.57,8.88,us,exclusive_buyer,Android,inf
42347,1197365201376163596,user,France,fr,3,8,1,0,0,0.0,1,1,F,2,mrs,False,False,False,True,18,3197,106.57,8.88,fr,exclusive_buyer,Browser,inf
42356,-4854708422204774523,user,France,fr,3,8,0,0,0,0.0,0,2,F,2,mrs,False,False,False,True,701,3197,106.57,8.88,fr,exclusive_buyer,Browser,inf
42362,-8500472354653940547,user,Etats-Unis,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,701,3197,106.57,8.88,us,exclusive_buyer,Browser,inf
42428,1959630411274861571,user,France,fr,3,11,8,0,0,0.0,0,1,F,2,mrs,False,False,False,True,681,3197,106.57,8.88,fr,exclusive_buyer,Browser,inf
42435,1608022572250345735,user,Allemagne,de,5,9,2,0,0,0.0,9,2,F,2,mrs,False,False,False,True,13,3197,106.57,8.88,de,exclusive_buyer,Browser,inf
42471,-8651796821792067207,user,France,fr,3,8,1,0,0,0.0,0,1,F,3,miss,True,True,False,True,619,3197,106.57,8.88,fr,exclusive_buyer,Android,inf
42486,-6524699997632506947,user,Etats-Unis,en,4,8,0,0,0,0.0,3,2,F,2,mrs,False,False,False,True,695,3197,106.57,8.88,us,exclusive_buyer,Browser,inf
42489,7643813941563133094,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,181,3197,106.57,8.88,gb,exclusive_buyer,Browser,inf
42509,2068274878532769330,user,France,fr,3,8,61,0,0,0.0,9,1,F,2,mrs,True,False,True,True,154,3197,106.57,8.88,fr,exclusive_buyer,iOS,inf
42515,7373966003565738042,user,Autriche,de,7,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,701,3197,106.57,8.88,at,exclusive_buyer,Browser,inf
42522,-171422562933548928,user,Allemagne,de,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,672,3197,106.57,8.88,de,exclusive_buyer,Browser,inf
42524,-7158352812369228746,user,France,fr,3,8,4,0,0,0.0,0,1,M,1,mr,False,False,False,True,22,3197,106.57,8.88,fr,exclusive_buyer,Browser,inf
42557,-6590160085282394623,user,Belgique,en,3,8,4,0,0,0.0,1,1,F,2,mrs,True,True,False,True,18,3197,106.57,8.88,be,exclusive_buyer,Android,inf
42568,6841066111323995319,user,Belgique,fr,3,8,58,0,0,0.0,31,3,F,2,mrs,False,False,False,True,144,3197,106.57,8.88,be,exclusive_buyer,Browser,inf
42578,2988636755753855110,user,Danemark,en,4,8,7,0,0,0.0,1,1,F,2,mrs,True,False,True,True,669,3197,106.57,8.88,dk,exclusive_buyer,iOS,inf
42595,2006455443548738759,user,Suède,en,6,8,273,0,0,0.0,4,16,F,2,mrs,True,True,True,False,274,3197,106.57,8.88,se,exclusive_buyer,Both Apps,inf
42600,-4983371918278617160,user,Etats-Unis,en,3,8,3,0,0,0.0,1,1,F,2,mrs,False,False,False,True,167,3197,106.57,8.88,us,exclusive_buyer,Browser,inf
42639,-1013090365135518947,user,Etats-Unis,en,3,8,3,0,0,0.0,1,1,M,1,mr,False,False,False,True,462,3197,106.57,8.88,us,exclusive_buyer,Browser,inf
42644,4198637559305942360,user,Allemagne,en,9,11,93,1,0,0.0,3,6,F,2,mrs,True,False,True,False,11,3197,106.57,8.88,de,exclusive_buyer,iOS,inf
42661,-2405950345371879972,user,Etats-Unis,en,4,9,55,0,0,0.0,9,1,F,2,mrs,True,False,True,True,422,3197,106.57,8.88,us,exclusive_buyer,iOS,inf
42672,1040476676516341830,user,Portugal,en,3,8,54,5,0,0.0,54,3,F,2,mrs,True,True,False,True,11,3197,106.57,8.88,pt,exclusive_buyer,Android,inf
42685,-7965433492509411602,user,Allemagne,en,3,12,77,4,0,0.0,3,2,M,1,mr,True,False,True,True,16,3197,106.57,8.88,de,exclusive_buyer,iOS,inf
42708,3384160050568164633,user,Luxembourg,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,35,3197,106.57,8.88,lu,exclusive_buyer,Browser,inf
42721,9021474716976107416,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,701,3197,106.57,8.88,fr,exclusive_buyer,Browser,inf
42814,-5976814117193307875,user,France,fr,3,8,13,0,0,0.0,2,1,F,2,mrs,False,False,False,True,67,3197,106.57,8.88,fr,exclusive_buyer,Browser,inf
42828,8722306572744620531,user,Danemark,en,4,8,0,0,0,0.0,2,1,F,2,mrs,False,False,False,True,39,3197,106.57,8.88,dk,exclusive_buyer,Browser,inf
42847,8117753917297741314,user,Pays-Bas,en,6,12,116,1,0,0.0,153,25,F,2,mrs,True,False,True,True,11,3197,106.57,8.88,nl,exclusive_buyer,iOS,inf
42872,-4717739661328367941,user,France,fr,5,9,17,0,0,0.0,118,10,M,1,mr,False,False,False,True,533,3197,106.57,8.88,fr,exclusive_buyer,Browser,inf
42886,124255559573708143,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,201,3197,106.57,8.88,fr,exclusive_buyer,Browser,inf
42914,2563495144740784576,user,France,fr,3,8,21,0,0,0.0,11,6,F,2,mrs,False,False,False,True,14,3197,106.57,8.88,fr,exclusive_buyer,Browser,inf
42944,3339753838213646318,user,Belgique,en,4,8,3,0,0,0.0,16,1,M,1,mr,True,False,True,True,14,3197,106.57,8.88,be,exclusive_buyer,iOS,inf
42960,-3355999234319591360,user,Italie,it,4,8,1,0,0,0.0,42,1,F,2,mrs,False,False,False,True,15,3197,106.57,8.88,it,exclusive_buyer,Browser,inf
42971,5986869839312175111,user,Etats-Unis,en,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,700,3197,106.57,8.88,us,exclusive_buyer,Browser,inf
42986,9066525301555071788,user,Canada,en,6,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,701,3197,106.57,8.88,ca,exclusive_buyer,Browser,inf
43067,6808085145837652143,user,Suisse,de,3,8,41,0,0,0.0,21,1,F,2,mrs,False,False,False,True,13,3197,106.57,8.88,ch,exclusive_buyer,Browser,inf
43076,3775538376843272635,user,Suède,en,6,8,2,0,0,0.0,1,1,M,1,mr,True,False,True,False,31,3197,106.57,8.88,se,exclusive_buyer,iOS,inf
43101,-2986028166260869812,user,Etats-Unis,en,4,10,7,0,0,0.0,0,1,M,1,mr,True,False,True,True,230,3197,106.57,8.88,us,exclusive_buyer,iOS,inf
43189,-7464110815657699231,user,Suisse,de,3,8,104,0,0,0.0,6,2,F,2,mrs,False,False,False,True,50,3196,106.53,8.88,ch,exclusive_buyer,Browser,inf
43190,-8945045243117850303,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,81,3196,106.53,8.88,gb,exclusive_buyer,Browser,inf
43201,-753116582317681269,user,Italie,en,6,8,0,0,0,0.0,0,1,M,1,mr,True,True,False,False,651,3196,106.53,8.88,it,exclusive_buyer,Android,inf
43216,382095445586842457,user,Allemagne,de,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,647,3196,106.53,8.88,de,exclusive_buyer,Browser,inf
43253,1569219988187355953,user,Etats-Unis,en,7,8,0,0,0,0.0,0,3,F,2,mrs,True,True,False,True,566,3196,106.53,8.88,us,exclusive_buyer,Android,inf
43258,-3365948811455802071,user,Suède,en,6,9,0,0,0,0.0,0,1,F,2,mrs,True,False,True,True,663,3196,106.53,8.88,se,exclusive_buyer,iOS,inf
43275,-6571679249132600442,user,France,fr,3,9,5,0,0,0.0,36,6,M,1,mr,True,False,True,True,12,3196,106.53,8.88,fr,exclusive_buyer,iOS,inf
43295,-5343752718358543594,user,France,fr,3,9,10,0,0,0.0,0,2,F,2,mrs,True,False,True,True,197,3196,106.53,8.88,fr,exclusive_buyer,iOS,inf
43322,7135522244038445971,user,Etats-Unis,en,5,8,1,0,0,0.0,1,1,F,2,mrs,False,False,False,True,656,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
43373,-444304662494423518,user,Grèce,en,3,8,14,0,0,0.0,5,1,F,2,mrs,True,False,True,True,15,3196,106.53,8.88,gr,exclusive_buyer,iOS,inf
43401,-1946242034902755093,user,Grèce,en,9,17,221,0,0,0.0,107,14,F,2,mrs,False,False,False,True,23,3196,106.53,8.88,gr,exclusive_buyer,Browser,inf
43450,-6855478579988263844,user,Pays-Bas,en,5,8,0,0,0,0.0,0,1,M,1,mr,True,False,True,True,409,3196,106.53,8.88,nl,exclusive_buyer,iOS,inf
43468,-6796276658390153082,user,Royaume-Uni,en,3,8,1,0,0,0.0,2,2,M,1,mr,True,True,False,True,168,3196,106.53,8.88,gb,exclusive_buyer,Android,inf
43498,5848284240250556161,user,Etats-Unis,en,4,8,2,0,0,0.0,1,1,F,2,mrs,False,False,False,True,661,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
43507,-5356732752364306769,user,Irlande,en,24,29,578,0,0,0.0,846,5,F,2,mrs,True,True,False,True,14,3196,106.53,8.88,ie,exclusive_buyer,Android,inf
43520,-3820585983345403226,user,Royaume-Uni,en,3,8,65,0,0,0.0,12,1,M,1,mr,True,False,True,True,147,3196,106.53,8.88,gb,exclusive_buyer,iOS,inf
43524,5087655582492565025,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,2,M,1,mr,False,False,False,True,14,3196,106.53,8.88,gb,exclusive_buyer,Browser,inf
43538,2930025052973459292,user,Etats-Unis,en,3,8,22,0,0,0.0,5,1,F,2,mrs,False,False,False,True,113,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
43633,2103315184115875871,user,Etats-Unis,en,3,9,10,0,0,0.0,0,1,F,2,mrs,True,False,True,True,427,3196,106.53,8.88,us,exclusive_buyer,iOS,inf
43711,-3354699166778921051,user,Etats-Unis,en,3,8,35,0,0,0.0,0,1,F,2,mrs,True,True,False,True,694,3196,106.53,8.88,us,exclusive_buyer,Android,inf
43714,4165617157144559654,user,Australie,en,7,8,1,0,0,0.0,0,7,F,2,mrs,False,False,False,True,699,3196,106.53,8.88,au,exclusive_buyer,Browser,inf
43762,-4032495729921310358,user,Australie,en,4,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,700,3196,106.53,8.88,au,exclusive_buyer,Browser,inf
43785,714560422899020772,user,Hong Kong,en,5,9,61,0,0,0.0,16,12,F,2,mrs,False,False,False,False,132,3196,106.53,8.88,hk,exclusive_buyer,Browser,inf
43786,-1625911111614942631,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,698,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
43796,5096623612306656961,user,Etats-Unis,en,8,9,13,0,0,0.0,0,2,M,1,mr,True,True,False,True,150,3196,106.53,8.88,us,exclusive_buyer,Android,inf
43875,-620574179252036081,user,Cambodge,en,9,9,16,0,0,0.0,24,39,M,1,mr,True,False,True,True,22,3196,106.53,8.88,kh,exclusive_buyer,iOS,inf
43884,-6240679720573590953,user,Etats-Unis,en,4,8,0,0,0,0.0,1,1,M,1,mr,True,False,True,True,147,3196,106.53,8.88,us,exclusive_buyer,iOS,inf
43891,6353029150243032613,user,Etats-Unis,en,3,9,25,0,0,0.0,1,10,F,2,mrs,True,True,False,True,13,3196,106.53,8.88,us,exclusive_buyer,Android,inf
43929,5563141122345692430,user,Japon,en,6,8,180,0,0,0.0,1,8,M,1,mr,True,False,True,True,14,3196,106.53,8.88,jp,exclusive_buyer,iOS,inf
43944,-2502299620329504291,user,Etats-Unis,en,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,520,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
43956,-7315523283801067238,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,699,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
43965,-3424355949514696823,user,Etats-Unis,en,5,8,1,0,0,0.0,1,1,F,2,mrs,False,False,False,True,135,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
43995,-2178737610901564644,user,Etats-Unis,en,8,8,16,0,0,0.0,0,2,F,2,mrs,True,False,True,True,81,3196,106.53,8.88,us,exclusive_buyer,iOS,inf
44045,3781361776835856019,user,Etats-Unis,en,5,9,3,0,0,0.0,0,1,F,2,mrs,False,False,False,False,505,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
44066,479646552031915133,user,Autriche,de,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,699,3196,106.53,8.88,at,exclusive_buyer,Browser,inf
44074,-4547636280940787373,user,France,fr,3,8,1,0,0,0.0,1,1,F,2,mrs,False,False,False,True,140,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44096,-2309454545733239043,user,Etats-Unis,en,11,8,12,0,0,0.0,1,1,M,1,mr,False,False,False,True,411,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
44098,8394206041216627140,user,Australie,en,7,12,6,0,0,0.0,36,3,F,2,mrs,True,True,False,True,114,3196,106.53,8.88,au,exclusive_buyer,Android,inf
44099,-8535552600637241287,user,Italie,en,3,8,9,0,0,0.0,1,1,F,2,mrs,False,False,False,True,13,3196,106.53,8.88,it,exclusive_buyer,Browser,inf
44105,-9053035822109818399,user,Pays-Bas,en,4,9,5,0,0,0.0,0,1,F,2,mrs,True,False,True,True,483,3196,106.53,8.88,nl,exclusive_buyer,iOS,inf
44106,8555286103239120520,user,Etats-Unis,en,7,12,34,0,0,0.0,6,2,F,2,mrs,False,False,False,False,446,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
44180,8139718930101073929,user,Espagne,es,3,8,1,0,0,0.0,7,1,F,2,mrs,False,False,False,True,15,3196,106.53,8.88,es,exclusive_buyer,Browser,inf
44190,5940210644645611974,user,Hongrie,en,3,8,33,0,0,0.0,37,3,F,2,mrs,False,False,False,True,132,3196,106.53,8.88,hu,exclusive_buyer,Browser,inf
44208,-8778859874585591498,user,Etats-Unis,en,3,9,80,0,0,0.0,12,1,F,2,mrs,True,True,False,True,280,3196,106.53,8.88,us,exclusive_buyer,Android,inf
44210,8255767819920857607,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,356,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44222,-2491938887127208654,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,367,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44285,6279416319068140646,user,France,fr,3,8,5,0,0,0.0,7,3,F,2,mrs,True,False,True,True,31,3196,106.53,8.88,fr,exclusive_buyer,iOS,inf
44309,-4630139439887667234,user,Allemagne,de,4,8,31,0,0,0.0,92,2,F,2,mrs,True,False,True,True,15,3196,106.53,8.88,de,exclusive_buyer,iOS,inf
44311,7487176769979743449,user,Etats-Unis,en,3,8,5,0,0,0.0,13,4,F,2,mrs,True,False,True,True,269,3196,106.53,8.88,us,exclusive_buyer,iOS,inf
44323,-5035810248069677213,user,Italie,it,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,687,3196,106.53,8.88,it,exclusive_buyer,Browser,inf
44324,5474788482587873639,user,République tchèque,en,4,8,5,0,0,0.0,13,2,F,2,mrs,False,False,False,True,40,3196,106.53,8.88,cz,exclusive_buyer,Browser,inf
44330,-4400481022915090313,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,689,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
44335,-3264248826959392061,user,Allemagne,de,3,8,43,0,0,0.0,6,5,F,2,mrs,True,False,True,True,29,3196,106.53,8.88,de,exclusive_buyer,iOS,inf
44350,8186991723652340871,user,Allemagne,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,352,3196,106.53,8.88,de,exclusive_buyer,Browser,inf
44354,4956974904888608902,user,Australie,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,524,3196,106.53,8.88,au,exclusive_buyer,Browser,inf
44355,8553283780543572063,user,Italie,it,3,8,1,0,0,0.0,1,2,M,1,mr,False,False,False,True,185,3196,106.53,8.88,it,exclusive_buyer,Browser,inf
44390,-6020589886635553441,user,Danemark,en,8,9,2,0,0,0.0,11,2,F,2,mrs,True,False,True,False,209,3196,106.53,8.88,dk,exclusive_buyer,iOS,inf
44469,-598217165515388289,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,679,3196,106.53,8.88,gb,exclusive_buyer,Browser,inf
44477,4155087036363782181,user,Etats-Unis,en,3,8,0,0,0,0.0,9,1,F,2,mrs,False,False,False,True,686,3196,106.53,8.88,us,exclusive_buyer,Browser,inf
44485,-1114102390166279664,user,France,fr,7,8,0,0,0,0.0,1,3,F,2,mrs,False,False,False,True,350,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44494,-4943310041082151134,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,669,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44529,4558670694817559255,user,Belgique,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,be,exclusive_buyer,Browser,inf
44543,-1394807117792864191,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,1,M,1,mr,False,False,False,True,691,3196,106.53,8.88,gb,exclusive_buyer,Browser,inf
44584,1142361064291051880,user,Allemagne,de,3,8,0,0,0,0.0,0,2,M,1,mr,False,False,False,True,104,3196,106.53,8.88,de,exclusive_buyer,Browser,inf
44591,-6157070868981016530,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,669,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44619,-5960459629338391055,user,France,fr,4,8,2,0,0,0.0,0,2,M,1,mr,False,False,False,True,55,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44622,-17067285281928849,user,France,fr,3,8,0,0,0,0.0,16,1,F,2,mrs,False,False,False,True,374,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44675,6852427721854210509,user,France,fr,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44713,-2887278526107559422,user,France,fr,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,213,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44718,6322752732517237230,user,Allemagne,de,4,8,1,0,0,0.0,14,1,F,2,mrs,False,False,False,True,621,3196,106.53,8.88,de,exclusive_buyer,Browser,inf
44753,7064238997382848724,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,348,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44771,4233815175895701449,user,France,fr,6,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,666,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44772,4329896154929150385,user,Allemagne,de,6,8,122,0,0,0.0,0,1,F,2,mrs,False,False,False,True,104,3196,106.53,8.88,de,exclusive_buyer,Browser,inf
44804,1567134414790180628,user,Royaume-Uni,en,4,8,0,0,0,0.0,15,2,M,1,mr,False,False,False,True,241,3196,106.53,8.88,gb,exclusive_buyer,Browser,inf
44807,1898950292223580769,user,Allemagne,de,14,13,593,0,0,0.0,278,4,M,1,mr,True,False,True,False,11,3196,106.53,8.88,de,exclusive_buyer,iOS,inf
44814,6742714732816993533,user,Italie,it,3,8,3,0,0,0.0,4,2,M,1,mr,False,False,False,True,57,3196,106.53,8.88,it,exclusive_buyer,Browser,inf
44816,-448828991401455351,user,Espagne,es,3,8,1,0,0,0.0,0,1,M,1,mr,False,False,False,True,27,3196,106.53,8.88,es,exclusive_buyer,Browser,inf
44833,-3811398809919799576,user,Allemagne,de,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,687,3196,106.53,8.88,de,exclusive_buyer,Browser,inf
44873,-6790327700765674411,user,Australie,en,5,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,au,exclusive_buyer,Browser,inf
44895,1340812495559616455,user,Pays-Bas,en,4,8,0,0,0,0.0,20,2,F,2,mrs,False,False,False,True,259,3196,106.53,8.88,nl,exclusive_buyer,Browser,inf
44909,-7584864747419311556,user,France,fr,3,8,0,0,0,0.0,0,3,M,1,mr,False,False,False,True,358,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
44967,-8254851961063363425,user,Allemagne,de,4,9,40,0,0,0.0,35,16,M,1,mr,True,False,True,True,12,3196,106.53,8.88,de,exclusive_buyer,iOS,inf
44981,1414840259458274072,user,Italie,it,3,8,8,0,0,0.0,19,1,F,2,mrs,True,False,True,True,283,3196,106.53,8.88,it,exclusive_buyer,iOS,inf
44996,6081034530609981112,user,Espagne,es,5,8,1,1,0,0.0,0,1,M,1,mr,False,False,False,False,134,3196,106.53,8.88,es,exclusive_buyer,Browser,inf
44998,-8192091702998779546,user,France,fr,4,9,1,0,0,0.0,28,19,F,2,mrs,False,False,False,True,77,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
45029,6062642592448636133,user,Espagne,es,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,665,3196,106.53,8.88,es,exclusive_buyer,Browser,inf
45065,5583418851176227482,user,France,fr,4,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,700,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
45067,7130724189495125848,user,Royaume-Uni,en,3,8,6,0,0,0.0,1,1,F,2,mrs,False,False,False,True,18,3196,106.53,8.88,gb,exclusive_buyer,Browser,inf
45069,1437617727839546660,user,France,fr,7,9,15,0,0,0.0,11,2,F,2,mrs,True,True,False,False,538,3196,106.53,8.88,fr,exclusive_buyer,Android,inf
45095,3497020490916929260,user,Etats-Unis,en,6,8,8,0,0,0.0,0,6,F,2,mrs,True,False,True,True,90,3196,106.53,8.88,us,exclusive_buyer,iOS,inf
45114,5552522469660819399,user,France,fr,3,8,9,0,0,0.0,0,3,F,2,mrs,False,False,False,True,161,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
45115,263934423506595385,user,Allemagne,de,3,8,2,0,0,0.0,0,1,F,2,mrs,False,False,False,True,31,3196,106.53,8.88,de,exclusive_buyer,Browser,inf
45209,5889880609220975468,user,Espagne,es,5,8,0,0,0,0.0,0,2,F,2,mrs,False,False,False,True,426,3196,106.53,8.88,es,exclusive_buyer,Browser,inf
45249,-4393702584658783372,user,France,fr,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,26,3196,106.53,8.88,fr,exclusive_buyer,Browser,inf
45285,6900528503412155239,user,Allemagne,de,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,653,3196,106.53,8.88,de,exclusive_buyer,Browser,inf
45288,-7202009237898510672,user,France,fr,3,9,0,0,0,0.0,0,1,M,1,mr,True,False,True,True,381,3196,106.53,8.88,fr,exclusive_buyer,iOS,inf
45322,-4928027741165574034,user,Allemagne,de,8,8,1,0,0,0.0,4,22,M,1,mr,False,False,False,True,13,3196,106.53,8.88,de,exclusive_buyer,Browser,inf
45330,-7069386600177628564,user,Portugal,en,4,8,2,0,0,0.0,11,8,F,2,mrs,True,False,True,True,145,3196,106.53,8.88,pt,exclusive_buyer,iOS,inf
45337,-7060850333060284340,user,Allemagne,de,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,688,3196,106.53,8.88,de,exclusive_buyer,Browser,inf
45341,6920928197781644166,user,Espagne,en,16,14,68,0,0,0.0,90,3,F,2,mrs,True,False,True,True,107,3196,106.53,8.88,es,exclusive_buyer,iOS,inf
45366,-3532633612192799660,user,Australie,en,6,8,0,0,0,0.0,1,1,M,1,mr,True,False,True,True,526,3196,106.53,8.88,au,exclusive_buyer,iOS,inf
